Module Name,File Path,Language,Lines of Code,Total Lines,File Size,Last Modified,Primary Purpose
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/ckeditor/ImageFinder.cshtml",Razor,368,415,20686,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/ckeditor/Index.cshtml",Razor,81,105,3545,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/error.cshtml",Razor,34,38,724,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/login.cshtml",Razor,27,28,1013,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/logout.cshtml",Razor,2,3,52,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/HelloWorld.razor",Razor,68,82,1790,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/_Imports.razor",Razor,1,0,3,2025-11-19,"Page Component"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/App.razor",Razor,12,12,465,2025-11-19,"Source File"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/Components/Base/AppState.razor",Razor,17,18,429,2025-11-19,"UI Component"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/Components/Base/WvContainer.razor",Razor,64,65,2255,2025-11-19,"UI Component"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/Components/Base/WvContainerStates.razor",Razor,2,1,78,2025-11-19,"UI Component"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/Components/General/WvLogin.razor",Razor,13,14,343,2025-11-19,"UI Component"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/MainLayout.razor",Razor,4,5,59,2025-11-19,"Source File"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/Pages/Index.razor",Razor,14,15,260,2025-11-19,"Page Component"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/Pages/LoginPage.razor",Razor,2,3,30,2025-11-19,"Page Component"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/_Imports.razor",Razor,8,8,302,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcFeedList/service.js",JavaScript,5,42,1642,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcPostList/service.js",JavaScript,5,42,1642,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetBudgetChart/service.js",JavaScript,10,42,1673,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTaskDistribution/service.js",JavaScript,10,42,1673,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksChart/service.js",JavaScript,10,42,1673,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksPriorityChart/service.js",JavaScript,10,42,1673,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksQueue/service.js",JavaScript,10,42,1673,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTimesheet/service.js",JavaScript,10,42,1673,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcReportAccountMonthlyTimelogs/service.js",JavaScript,5,42,1642,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTaskRepeatRecurrenceSet/service.js",JavaScript,5,42,1642,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTimelogList/service.js",JavaScript,5,42,1642,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Files/task-details.js",JavaScript,36,38,1033,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Files/timetrack.js",JavaScript,165,184,7515,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-3b66a627.js",JavaScript,19,18,18569,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-50ea2036.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-66jkzmn8.system.entry.js",JavaScript,1,0,65271,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-7ee22736.system.js",JavaScript,1,0,331,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-7f10eb01.system.js",JavaScript,21,20,19088,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-8e75cc10.js",JavaScript,1,0,8476,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-a614138e.system.js",JavaScript,1,0,9178,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-d8631f0b.js",JavaScript,1,0,8256,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-da98e445.system.js",JavaScript,1,0,15016,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/p-lzwqwltl.entry.js",JavaScript,1,0,60264,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/wv-feed-list.esm.js",JavaScript,1,0,206,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-feed-list/wv-feed-list.js",JavaScript,812,880,135300,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-3b66a627.js",JavaScript,19,18,18569,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-50ea2036.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-5ugxowv3.system.entry.js",JavaScript,7,6,165236,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-7f10eb01.system.js",JavaScript,21,20,19088,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-852caade.js",JavaScript,1,0,8919,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-a614138e.system.js",JavaScript,1,0,9178,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-ad30cd92.system.js",JavaScript,1,0,680,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-d8631f0b.js",JavaScript,1,0,8256,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-f8772569.system.js",JavaScript,1,0,15646,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/p-fl6wzscq.entry.js",JavaScript,7,6,152836,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/wv-post-list.esm.js",JavaScript,1,0,555,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-post-list/wv-post-list.js",JavaScript,812,880,135300,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-00c55fa7.js",JavaScript,1,0,8136,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-3b66a627.js",JavaScript,19,18,18569,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-50ea2036.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-7f10eb01.system.js",JavaScript,21,20,19088,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-98d616ee.system.js",JavaScript,1,0,634,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-a614138e.system.js",JavaScript,1,0,9178,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-ac45fd19.system.js",JavaScript,1,0,14269,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-arqnlskd.system.entry.js",JavaScript,1,0,7294,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-d8631f0b.js",JavaScript,1,0,8256,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/p-udy5cavj.entry.js",JavaScript,1,0,6791,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/wv-recurrence-template.esm.js",JavaScript,1,0,509,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-recurrence-template/wv-recurrence-template.js",JavaScript,812,880,135320,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-00014dac.system.js",JavaScript,1,0,651,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-0wj4ougw.system.entry.js",JavaScript,7,6,160395,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-3b66a627.js",JavaScript,19,18,18569,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-40768f81.system.js",JavaScript,1,0,15280,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-50ea2036.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-7f10eb01.system.js",JavaScript,21,20,19088,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-a614138e.system.js",JavaScript,1,0,9178,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-d8631f0b.js",JavaScript,1,0,8256,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-f00b9929.js",JavaScript,1,0,8689,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/p-kqlrldvr.entry.js",JavaScript,7,6,148617,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/wv-timelog-list.esm.js",JavaScript,1,0,526,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/wwwroot/js/wv-timelog-list/wv-timelog-list.js",JavaScript,812,880,135306,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Components/WvSdkPageSitemap/form.js",JavaScript,226,290,9763,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/core-a8682c5d.system.js",JavaScript,1,0,15206,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/core-c7ac21f4.js",JavaScript,1,0,8573,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/css-shim-978387b1-1e75855f.js",JavaScript,1,0,8256,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/css-shim-978387b1-45911f05.system.js",JavaScript,1,0,9178,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/dom-76cc7c7d-0a082895.js",JavaScript,19,18,18569,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/dom-76cc7c7d-c4101f94.system.js",JavaScript,21,20,19088,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/index.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/wv-datasource-manage.esm.js",JavaScript,1,0,581,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/wv-datasource-manage.js",JavaScript,812,880,135326,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/wv-datasource-manage.system.js",JavaScript,1,0,706,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/wv-datasource-manage_4.entry.js",JavaScript,7,6,93912,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-datasource-manage/wv-datasource-manage_4.system.entry.js",JavaScript,7,6,101157,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-1b4b3940.js",JavaScript,1,0,9694,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-3b66a627.js",JavaScript,19,18,18569,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-4e385a20.system.js",JavaScript,1,0,1294,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-50ea2036.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-7f10eb01.system.js",JavaScript,21,20,19088,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-a614138e.system.js",JavaScript,1,0,9178,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-b936be6e.system.js",JavaScript,1,0,17079,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-d8631f0b.js",JavaScript,1,0,8256,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-ledrsdq5.system.entry.js",JavaScript,7,6,206385,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/p-lhcicmgg.entry.js",JavaScript,1,0,188769,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/wv-pb-manager.esm.js",JavaScript,1,0,1169,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-pb-manager/wv-pb-manager.js",JavaScript,812,880,135302,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-3b66a627.js",JavaScript,19,18,18569,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-447ccb56.system.js",JavaScript,1,0,9203,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-50ea2036.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-73bc5e11.js",JavaScript,1,0,8288,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-7f10eb01.system.js",JavaScript,21,20,19088,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-b7e7ce2a.system.js",JavaScript,1,0,14893,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-ba4f137e.js",JavaScript,1,0,8465,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-ed09b763.system.js",JavaScript,1,0,1326,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-mvv1meam.entry.js",JavaScript,1,0,107344,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-nbwiefc8.system.entry.js",JavaScript,1,0,114742,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/p-tahlqbo4.js",JavaScript,1,0,1201,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/wv-sitemap-manager.esm.js",JavaScript,1,0,1201,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/js/wv-sitemap-manager/wv-sitemap-manager.js",JavaScript,815,898,136005,2025-11-19,"Static Asset"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/wwwroot/lib/jstree/jstree.min.js",JavaScript,6,5,138940,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/Nav/script.js",JavaScript,43,53,1711,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcApplications/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnGroup/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnToolbar/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcButton/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcChart/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcDrawer/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldAutonumber/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckbox/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxGrid/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxList/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCode/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldColor/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCurrency/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDataCsv/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDate/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDateTime/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldEmail/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldFile/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldGuid/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHidden/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHtml/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldIcon/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldImage/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiFileUpload/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiSelect/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldNumber/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPassword/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPercent/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPhone/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldRadioList/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldSelect/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldText/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTextarea/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTime/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldUrl/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcForm/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGrid/service.js",JavaScript,28,53,2203,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGridFilterField/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcHtmlBlock/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcJavaScriptBlock/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcLazyLoad/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcModal/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcPageHeader/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRepeater/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
